,RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
20,"Baltimore, MD",20,500000.0,499900.0,499900.0,499000.0,499000.0,499000.0,499000.0,495000.0,484994.5,489900.0,495000.0,475999.0,479000.0,475000.0,469000.0,469990.0,469900.0,469900.0,469000.0,465000.0,465000.0,465000.0,459900.0,464000.0,464000.0,460803.5,474500.0,474900.0,474900.0,479994.0,479900.0,479000.0,485000.0,485000.0,489000.0,479900.0,479500.0,479990.0,479000.0,479990.0,485000.0,489000.0,485000.0,486953.5,483851.0,479990.0,479900.0,485000.0,489900.0,489000.0,489900.0,488990.0,489900.0,495000.0,490000.0,485000.0,489000.0,488250.0,484997.5,489900.0,484992.5,485000.0,489900.0,489000.0,489900.0,489900.0,485000.0,489000.0,489900.0,489900.0,495000.0,489000.0,480000.0,486012.5,489990.0,499000.0,499000.0,499000.0,499900.0,499900.0,499900.0,499900.0,499900.0,499000.0,499776.0,499000.0,499500.0,500000.0,515000.0,521700.0,519000.0,520000.0,519900.0,517950.0,519900.0,515000.0,515000.0,519700.0,520000.0,524990.0,525000.0,525000.0,525000.0,524900.0,525000.0,525000.0,525000.0,524500.0,524900.0,525000.0,527575.0,529000.0,530000.0,535000.0,529900.0,529900.0,529990.0,530000.0,534395.5,534493.0
21,"Denver, CO",21,475000.0,469900.0,460000.0,454465.0,455000.0,450000.0,455000.0,449900.0,440000.0,435000.0,436750.0,436329.5,427250.0,425000.0,425000.0,424900.0,425000.0,425000.0,425000.0,425000.0,429900.0,429900.0,429700.0,432900.0,435000.0,435000.0,437000.0,449000.0,450000.0,450000.0,450000.0,455308.0,465000.0,474992.5,475000.0,475000.0,471497.5,475000.0,475000.0,469900.0,476200.0,475000.0,484900.0,485000.0,489900.0,489900.0,489000.0,490000.0,489975.0,489870.0,489950.0,499000.0,499000.0,499950.0,500000.0,513990.0,507937.0,515000.0,519000.0,524900.0,525000.0,534900.0,533285.0,545405.0,545000.0,549900.0,549900.0,549900.0,549900.0,550000.0,555000.0,550000.0,550000.0,575000.0,577178.0,578600.0,589900.0,599000.0,595000.0,599000.0,595000.0,599000.0,599900.0,599900.0,610000.0,617100.0,625000.0,625000.0,625000.0,625000.0,625000.0,629000.0,634450.0,625000.0,625000.0,634925.0,627836.5,636200.0,644950.0,649900.0,649000.0,649900.0,649900.0,649999.0,649900.0,650000.0,669302.5,665000.0,667450.0,669000.0,669000.0,674900.0,670000.0,670000.0,671000.0,669000.0,673900.0,675000.0,674900.0,675770.0
22,"Pittsburgh, PA",22,264900.0,265000.0,259900.0,259900.0,260000.0,259900.0,264699.5,264899.0,259900.0,259900.0,259900.0,260000.0,260000.0,259900.0,259000.0,255000.0,259000.0,259900.0,259000.0,258995.0,259000.0,259900.0,259900.0,259900.0,265000.0,269900.0,264900.0,268000.0,265000.0,264500.0,265800.0,269000.0,268990.0,269900.0,269900.0,269900.0,272229.5,278400.0,275000.0,275000.0,279000.0,280000.0,279900.0,279900.0,284900.0,279900.0,279900.0,284990.0,289900.0,289000.0,285000.0,284365.0,286195.0,287900.0,284250.0,285000.0,285000.0,284900.0,289000.0,289900.0,289900.0,296995.0,299900.0,299000.0,299900.0,299900.0,299500.0,299000.0,299999.0,299900.0,299900.0,302900.0,299900.0,300000.0,305000.0,305000.0,309900.0,314900.0,309900.0,304900.0,309900.0,309900.0,315000.0,315000.0,319000.0,319900.0,315000.0,315900.0,319900.0,319900.0,319000.0,319900.0,319900.0,319900.0,319900.0,322875.0,325000.0,325000.0,329900.0,329900.0,329900.0,335000.0,333745.0,329900.0,329000.0,329000.0,329000.0,325900.0,329000.0,329990.0,331950.0,338850.0,339000.0,335000.0,330450.0,331900.0,331990.0,334900.0,334990.0,340006.0
23,"Portland, OR",23,450000.0,449999.0,449900.0,449500.0,449900.0,449000.0,449000.0,444900.0,429900.0,425000.0,425000.0,419900.0,419900.0,410000.0,400000.0,399900.0,400000.0,404900.0,409000.0,405000.0,414250.0,414700.0,410700.0,417000.0,417000.0,414950.0,415000.0,423850.0,419900.0,419925.0,425000.0,425000.0,425000.0,432450.0,439000.0,438000.0,439500.0,439900.0,449500.0,449890.0,445000.0,449900.0,449900.0,449999.5,460750.0,465000.0,469000.0,475000.0,475000.0,485000.0,479900.0,475000.0,479000.0,479000.0,479900.0,489000.0,492000.0,495000.0,495000.0,499997.0,515000.0,519900.0,505388.0,519000.0,515000.0,519955.0,525000.0,529900.0,539900.0,545000.0,549900.0,550000.0,559000.0,574990.0,567450.0,560000.0,569000.0,574950.0,575000.0,575000.0,585000.0,589900.0,595000.0,599900.0,599900.0,599950.0,615000.0,603000.0,605724.0,615000.0,624000.0,619900.0,620000.0,620000.0,619900.0,619900.0,620650.0,624791.0,629000.0,629945.0,629900.0,639000.0,635000.0,635000.0,635000.0,639000.0,633450.0,633400.0,638900.0,639582.0,639000.0,639000.0,639900.0,635000.0,635000.0,629900.0,629955.0,635000.0,639900.0,640787.0
24,"Charlotte, NC",24,349000.0,349000.0,344900.0,339000.0,335000.0,335000.0,332900.0,329900.0,325000.0,325000.0,325000.0,319900.0,309900.0,309900.0,313276.0,314900.0,314900.0,309900.0,309900.0,304990.0,309000.0,300000.0,300000.0,299900.0,300000.0,305000.0,309200.0,310000.0,309900.0,310000.0,309000.0,305000.0,307990.0,305000.0,307990.0,305000.0,303062.5,310000.0,317524.0,322881.5,325000.0,323000.0,324900.0,325000.0,324900.0,322809.5,325000.0,325000.0,325000.0,334900.0,340000.0,347720.0,346500.0,347570.0,344997.5,344900.0,341250.0,339000.0,340000.0,345000.0,349400.0,345990.0,347500.0,350000.0,354900.0,358900.0,359900.0,359900.0,360000.0,369000.0,367945.0,359990.0,355000.0,371665.0,375000.0,377500.0,384900.0,385000.0,385000.0,384900.0,387900.0,385000.0,382999.0,385000.0,389700.0,389900.0,389994.5,395990.0,395000.0,395990.0,397754.5,395900.0,395000.0,395999.5,395000.0,395000.0,394570.0,399900.0,400000.0,407999.0,409900.0,400000.0,400000.0,399999.0,400000.0,399900.0,399900.0,399900.0,400000.0,409900.0,400000.0,414994.5,414900.0,410462.0,413900.0,410000.0,410000.0,410000.0,410875.0,414909.0
25,"Sacramento, CA",25,489000.0,484700.0,483250.0,475950.0,475970.0,475000.0,469900.0,474900.0,469000.0,459000.0,454450.0,449000.0,440000.0,440000.0,434485.0,424900.0,424900.0,409000.0,405000.0,409500.0,400000.0,409448.0,399999.0,399990.0,399900.0,413500.0,410000.0,425000.0,438500.0,437000.0,439250.0,449900.0,461650.0,469000.0,489900.0,479900.0,479000.0,485000.0,480000.0,489000.0,513601.0,504527.0,525000.0,519000.0,517750.0,520000.0,522745.0,525000.0,525000.0,524950.0,525000.0,528000.0,529990.0,535000.0,529000.0,525000.0,528444.0,529990.0,529500.0,529000.0,535000.0,535000.0,540000.0,548000.0,554950.0,559000.0,559500.0,560000.0,564180.0,569000.0,565000.0,569000.0,579925.0,589900.0,595000.0,599000.0,599900.0,610000.0,599900.0,599000.0,599900.0,599950.0,599900.0,616834.0,625000.0,635000.0,632725.0,629000.0,638000.0,634900.0,641870.0,649000.0,649000.0,645250.0,647950.0,649990.0,660000.0,669000.0,659990.0,659000.0,658999.5,659990.0,659900.0,661850.0,661500.0,665000.0,675000.0,678370.0,675000.0,679000.0,675000.0,675405.0,675000.0,675000.0,675000.0,675000.0,677990.0,675000.0,675000.0,679060.0
26,"San Antonio, TX",26,309900.0,312000.0,309900.0,309000.0,309250.0,314990.0,318500.0,309900.0,297500.0,299000.0,299312.0,299000.0,289900.0,290000.0,289500.0,290000.0,293000.0,289000.0,295000.0,298000.0,299000.0,298900.0,299000.0,299000.0,299000.0,299000.0,299000.0,299900.0,299900.0,304811.0,300000.0,299990.0,300000.0,304900.0,305990.0,309120.0,309333.0,308234.0,309900.0,310000.0,309900.0,312000.0,315000.0,315245.0,320000.0,319900.0,324490.0,324990.0,323200.0,324990.0,320000.0,329000.0,329900.0,325000.0,325000.0,325000.0,327990.0,329900.0,329900.0,334900.0,334900.0,329990.0,314990.0,319000.0,316990.0,316000.0,318874.0,315999.0,320000.0,316990.0,319150.0,324635.0,331990.0,349900.0,349500.0,350000.0,358995.0,350000.0,350000.0,352970.0,355000.0,353842.0,350000.0,350000.0,350000.0,355000.0,359900.0,360990.0,359990.0,364900.0,365900.0,364900.0,359900.0,359000.0,355000.0,355900.0,355990.0,351990.0,355990.0,359900.0,359422.5,359900.0,360000.0,365000.0,364900.0,364990.0,362700.0,366000.0,368000.0,368945.0,367000.0,367500.0,368990.0,369900.0,369900.0,370087.0,370900.0,369900.0,370000.0,367026.0
27,"Orlando, FL",27,309000.0,302650.0,300000.0,299925.0,299900.0,299900.0,300000.0,299900.0,299000.0,292995.0,289900.0,288000.0,284900.0,279900.0,279530.0,275000.0,275995.0,276990.0,277000.0,279000.0,278990.0,276900.0,275000.0,275000.0,274190.0,275000.0,275000.0,276990.0,279900.0,279990.0,284990.0,285000.0,288245.0,285000.0,289900.0,289512.5,289900.0,293500.0,299500.0,299900.0,309000.0,309900.0,310990.0,310000.0,311990.0,314990.0,315000.0,315000.0,314780.0,315000.0,319940.0,320000.0,319900.0,320845.0,325000.0,325000.0,325000.0,325990.0,330990.0,332993.5,329900.0,329995.0,329900.0,329900.0,331900.0,336000.0,339000.0,344900.0,346990.0,349000.0,348897.5,349900.0,350000.0,349990.0,349999.0,355825.0,350000.0,353280.0,355000.0,350000.0,359000.0,365000.0,365000.0,365000.0,374990.0,379900.0,379000.0,380000.0,385000.0,385000.0,385000.0,384000.0,388000.0,385000.0,383990.0,385000.0,385000.0,390000.0,397800.0,400990.0,405000.0,406990.0,410000.0,415000.0,419100.0,409994.5,410000.0,412990.0,415000.0,421575.0,424000.0,425000.0,425000.0,425000.0,425000.0,425000.0,425000.0,419945.0,422945.0,422962.0
28,"Cincinnati, OH",28,275000.0,274900.0,269900.0,269900.0,269900.0,269900.0,269900.0,267700.0,265000.0,264900.0,267000.0,265900.0,265000.0,267000.0,269900.0,264900.0,264900.0,259995.0,259900.0,256900.0,259000.0,254990.0,250000.0,250000.0,254999.0,250000.0,255945.0,259999.0,259900.0,260000.0,259900.0,257250.0,255000.0,257600.0,264363.0,263000.0,260000.0,264990.0,269000.0,266900.0,269000.0,269000.0,269900.0,269300.0,274900.0,274900.0,275000.0,274500.0,274900.0,279900.0,279900.0,276042.5,279900.0,279990.0,281600.0,280000.0,279900.0,282309.0,281000.0,282500.0,285000.0,284900.0,285000.0,284500.0,285000.0,289900.0,290000.0,289900.0,289990.0,295840.0,297500.0,299900.0,300000.0,305000.0,313833.0,313160.0,315000.0,319000.0,318497.5,319900.0,319000.0,324900.0,324900.0,325000.0,322992.5,322945.0,325000.0,334500.0,330000.0,329900.0,330000.0,328900.0,329900.0,325000.0,325000.0,324900.0,324900.0,329900.0,337500.0,339900.0,339900.0,345000.0,339900.0,339900.0,339900.0,344900.0,339900.0,347835.0,349900.0,351992.5,350000.0,353995.0,354990.0,355000.0,350000.0,350000.0,350000.0,355300.0,351339.0,351934.0
29,"Cleveland, OH",29,250000.0,259650.0,259000.0,259900.0,259900.0,259900.0,259900.0,259000.0,257050.0,254900.0,249900.0,249900.0,249900.0,249900.0,244900.0,244900.0,245000.0,242945.0,240000.0,243000.0,241862.5,240000.0,240000.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,239900.0,240000.0,239900.0,240000.0,244900.0,244945.0,249800.0,249900.0,249990.0,250000.0,250000.0,254250.0,253377.5,250000.0,254900.0,259900.0,259500.0,259900.0,259900.0,259900.0,264900.0,264900.0,259900.0,259900.0,262995.0,260000.0,264900.0,264900.0,266000.0,268950.0,269000.0,269900.0,274990.0,269900.0,269900.0,269994.5,274900.0,269900.0,275000.0,277900.0,279000.0,278046.5,276379.0,275000.0,279900.0,284900.0,285000.0,285000.0,285000.0,289000.0,285000.0,289900.0,289900.0,289900.0,294900.0,298000.0,299000.0,299000.0,299000.0,299000.0,299900.0,299900.0,299900.0,299900.0,300000.0,309900.0,310000.0,309900.0,313425.0,311990.0,315000.0,315000.0,315000.0,309900.0,314900.0,319000.0,320000.0,323600.0,325000.0,325000.0,329000.0,329999.5,329900.0,329000.0,325000.0,325000.0,324900.0,324900.0,325000.0,325000.0,325000.0
30,"Kansas City, MO",30,299000.0,298000.0,295435.0,298900.0,299000.0,299000.0,297250.0,295000.0,295000.0,295000.0,295000.0,290000.0,290000.0,293550.0,289500.0,285000.0,287900.0,285000.0,285000.0,285000.0,286975.0,285000.0,288900.0,289575.0,281900.0,280000.0,279950.0,282500.0,284900.0,283975.0,279000.0,279000.0,279900.0,284000.0,285000.0,289000.0,285000.0,285000.0,289900.0,289500.0,289000.0,294900.0,299000.0,299500.0,299900.0,299900.0,300000.0,300000.0,300000.0,304925.0,300000.0,300000.0,309000.0,309900.0,309950.0,314950.0,311469.0,314900.0,315000.0,315000.0,315000.0,315000.0,325000.0,325000.0,325000.0,325000.0,325900.0,329932.5,337900.0,335000.0,339900.0,339950.0,340000.0,340000.0,340595.5,339950.0,339950.0,340695.5,345000.0,345000.0,349000.0,349950.0,350000.0,350000.0,350000.0,352983.5,355000.0,356855.0,359900.0,356285.0,354975.0,357210.0,360000.0,365000.0,368131.0,370000.0,374925.0,375000.0,370391.0,373587.5,379900.0,380000.0,381950.0,385000.0,390195.0,391708.5,395000.0,399950.0,399900.0,399950.0,399999.0,399950.0,399900.0,396975.0,395000.0,395000.0,398950.0,399850.0,399500.0,396677.0
31,"Las Vegas, NV",31,315000.0,309990.0,300000.0,299900.0,299888.0,291000.0,295000.0,289850.0,284000.0,279000.0,275000.0,271536.5,269000.0,270000.0,269900.0,265000.0,259500.0,258500.0,255990.0,252370.0,256900.0,254900.0,249900.0,249994.0,250000.0,250000.0,250000.0,255000.0,267400.0,267500.0,263250.0,265000.0,269900.0,274000.0,275016.0,279000.0,284900.0,282692.0,289748.5,298844.0,295995.0,299500.0,299999.0,305888.0,314900.0,323500.0,324900.0,327069.5,325000.0,325000.0,334900.0,339900.0,340000.0,345000.0,349000.0,349000.0,349900.0,349990.0,350000.0,354950.0,354000.0,362935.5,365995.0,369000.0,367990.0,365000.0,365888.0,366997.5,369000.0,364990.0,369000.0,365000.0,365990.0,369000.0,369000.0,375000.0,379900.0,378939.0,378000.0,375000.0,379990.0,379999.0,384992.5,389900.0,391999.5,395000.0,395000.0,399000.0,399999.0,402852.0,415945.0,425000.0,424999.0,433000.0,435000.0,438200.0,439999.0,449000.0,446525.0,449000.0,449880.0,449900.0,450000.0,455000.0,457990.0,459900.0,465610.0,468995.0,468990.0,468958.0,469900.0,474000.0,470000.0,469999.0,469900.0,469000.0,465000.0,465000.0,470000.0,474848.0
32,"Columbus, OH",32,286900.0,286950.0,279900.0,279900.0,284900.0,284900.0,284900.0,279900.0,279000.0,275000.0,275000.0,274900.0,269900.0,269900.0,269900.0,269999.5,274900.0,269900.0,269900.0,269900.0,269900.0,270000.0,270000.0,269900.0,269900.0,269900.0,269788.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,269900.0,274900.0,274900.0,279999.5,288000.0,289900.0,289900.0,294990.0,299040.0,299500.0,300000.0,300000.0,299900.0,299900.0,309000.0,309000.0,314325.0,319900.0,319900.0,322000.0,321990.0,322986.5,325000.0,329900.0,329300.0,329900.0,333650.0,330000.0,335000.0,339900.0,339900.0,339994.5,347990.0,349700.0,349900.0,349900.0,349900.0,354285.0,349994.5,350000.0,349988.5,349999.0,349900.0,350000.0,350000.0,355000.0,359500.0,359900.0,366900.0,369900.0,356755.0,359900.0,359000.0,359000.0,355000.0,356990.0,359000.0,347500.0,363000.0,365400.0,374900.0,389900.0,389000.0,385000.0,384514.0,380000.0,380000.0,379900.0,379990.0,379900.0,384900.0,389900.0,389900.0,387000.0,389000.0,389900.0,389900.0,389000.0,389000.0,379900.0,373900.0,375000.0,379900.0,383895.0
33,"Indianapolis, IN",33,259900.0,255000.0,257500.0,257500.0,259900.0,259997.0,259900.0,259900.0,267000.0,264900.0,259900.0,259900.0,259000.0,259900.0,256279.0,255000.0,255000.0,250000.0,251990.0,254900.0,254850.0,250000.0,257000.0,254990.0,251782.5,250000.0,250995.0,255000.0,254900.0,259900.0,259900.0,259900.0,259900.0,259900.0,259995.0,259900.0,259900.0,254900.0,257500.0,259900.0,259900.0,262900.0,261255.0,264900.0,269900.0,270000.0,269992.5,274900.0,274900.0,273900.0,269900.0,274900.0,275000.0,284000.0,284000.0,285000.0,288945.0,289000.0,289990.0,289900.0,289900.0,289900.0,289900.0,295000.0,290000.0,292900.0,294900.0,294900.0,296990.0,298000.0,297000.0,299900.0,300000.0,299941.5,299900.0,308000.0,305990.0,309000.0,311990.0,314900.0,315000.0,314900.0,319900.0,320000.0,324900.0,325000.0,319900.0,320000.0,324000.0,323990.0,324900.0,319500.0,324000.0,316992.5,325000.0,325000.0,323722.0,339000.0,342500.0,342500.0,339000.0,339900.0,338900.0,330995.0,335000.0,330000.0,337945.0,339700.0,335000.0,337100.0,339900.0,339990.0,344900.0,344900.0,340900.0,338990.0,339985.0,339900.0,340000.0,340000.0
34,"San Jose, CA",34,1249900.0,1299000.0,1295000.0,1290000.0,1295000.0,1288000.0,1258500.0,1250000.0,1249000.0,1249250.0,1250000.0,1225000.0,1199900.0,1199000.0,1198000.0,1195000.0,1195000.0,1198000.0,1192500.0,1198000.0,1198000.0,1199000.0,1200000.0,1199000.0,1199000.0,1248000.0,1250000.0,1295000.0,1299999.0,1299950.0,1349999.5,1300000.0,1398000.0,1400000.0,1400000.0,1545000.0,1564000.0,1598000.0,1512995.0,1590000.0,1595000.0,1595000.0,1638000.0,1626500.0,1646500.0,1600000.0,1610000.0,1600000.0,1782500.0,1750000.0,1678750.0,1698000.0,1695000.0,1689388.0,1699000.0,1698000.0,1700000.0,1749888.0,1799000.0,1849500.0,1899999.0,1899000.0,1899000.0,1900000.0,1898000.0,1888500.0,1888000.0,1900000.0,1899000.0,1950000.0,1968000.0,1995000.0,1998000.0,1986000.0,1949500.0,1988000.0,1988000.0,1988000.0,1942000.0,1982944.0,1988000.0,1998000.0,1998800.0,2000000.0,1999000.0,1999999.0,2150000.0,2149000.0,2188000.0,2099000.0,2100000.0,2199499.5,2299000.0,2395000.0,2378888.0,2398943.5,2392000.0,2398000.0,2450000.0,2499000.0,2490000.0,2488844.0,2488444.0,2488000.0,2498000.0,2495000.0,2495000.0,2400000.0,2499475.0,2498000.0,2398000.0,2450000.0,2398000.0,2388000.0,2298000.0,2300000.0,2348000.0,2388000.0,2398444.0,2362937.0
35,"Austin, TX",35,399970.0,399900.0,399900.0,399900.0,400000.0,402731.5,400000.0,399982.5,398000.0,395000.0,398900.0,394990.0,393000.0,395000.0,398000.0,399900.0,399500.0,399000.0,399000.0,399000.0,399900.0,399000.0,399000.0,399000.0,399000.0,397995.0,399900.0,400670.0,405000.0,415000.0,415000.0,415000.0,416408.0,419000.0,419000.0,415900.0,410000.0,412990.0,419990.0,425000.0,429900.0,426990.0,435000.0,439000.0,436237.0,437500.0,440423.0,441133.0,434477.5,433000.0,439900.0,445000.0,440000.0,450000.0,449900.0,445995.0,449900.0,450990.0,454995.0,455990.0,459900.0,460990.0,469900.0,475000.0,475822.5,475230.0,475000.0,469998.5,466531.5,470000.0,469352.5,458990.0,467990.0,489000.0,489900.0,499000.0,500000.0,519800.0,519800.0,520500.0,525000.0,510000.0,520000.0,513945.0,503900.0,504945.0,514580.0,525000.0,525000.0,524900.0,524127.5,515000.0,524900.0,521329.0,517898.0,520990.0,514999.0,520000.0,529000.0,539000.0,539900.0,547500.0,549000.0,549000.0,549900.0,549900.0,549832.5,549000.0,545000.0,554990.0,565000.0,569000.0,570300.0,574900.0,574999.0,575000.0,575000.0,595000.0,599000.0,609085.0
36,"Virginia Beach, VA",36,419900.0,417900.0,415000.0,409900.0,400000.0,399900.0,399900.0,399900.0,399900.0,399900.0,399000.0,399000.0,397500.0,395617.5,399000.0,395900.0,397900.0,395900.0,395000.0,395000.0,395000.0,390000.0,385500.0,389000.0,387900.0,389995.0,375000.0,385000.0,375999.0,379900.0,389000.0,389900.0,389015.0,384500.0,384900.0,379900.0,380000.0,384900.0,387250.0,375000.0,389000.0,394000.0,380000.0,384900.0,389000.0,389900.0,389000.0,389825.0,387700.0,387000.0,386790.0,385000.0,389545.0,389900.0,387900.0,389900.0,390582.5,395000.0,398000.0,398000.0,395000.0,397500.0,398000.0,397900.0,397500.0,395000.0,395000.0,399000.0,399900.0,399900.0,399999.0,399990.0,404900.0,408355.0,399900.0,399990.0,399900.0,399900.0,400000.0,404900.0,406560.0,404870.0,400000.0,404990.0,400000.0,401567.5,404595.0,405950.0,406900.0,403995.0,400000.0,400000.0,399970.0,403995.0,405000.0,404990.0,406750.0,407325.0,406410.0,409900.0,409900.0,414495.0,414900.0,409900.0,410000.0,414900.0,414900.0,419000.0,419000.0,419900.0,425000.0,425000.0,422000.0,424000.0,424900.0,425000.0,428663.0,429900.0,429000.0,438622.0
37,"Nashville, TN",37,349900.0,349000.0,349900.0,340000.0,339900.0,339900.0,339900.0,339900.0,334000.0,334900.0,334921.5,330098.5,329900.0,329900.0,324900.0,325000.0,325000.0,324900.0,324900.0,324900.0,325000.0,325500.0,329485.0,325000.0,325000.0,325000.0,324900.0,325000.0,329000.0,329900.0,332671.5,332770.0,329911.5,332900.0,334900.0,335150.0,334925.0,334900.0,338900.0,339900.0,340350.0,344900.0,345225.0,347900.0,349900.0,350000.0,359000.0,354900.0,354900.0,361990.0,365000.0,369900.0,375000.0,375000.0,375000.0,375000.0,380327.0,382900.0,379900.0,385000.0,389900.0,389900.0,389900.0,394900.0,399900.0,399900.0,399900.0,399900.0,399900.0,410000.0,420000.0,419900.0,410990.0,425000.0,430000.0,437500.0,438500.0,444690.0,439900.0,447900.0,449900.0,450000.0,449900.0,449900.0,449900.0,459450.0,459000.0,460000.0,464000.0,469000.0,467750.0,469900.0,464900.0,469516.5,473748.0,474900.0,469900.0,469900.0,469900.0,479900.0,484900.0,488944.0,484900.0,485000.0,484000.0,484900.0,484900.0,484900.0,484000.0,481400.0,489900.0,499900.0,499612.5,499000.0,499000.0,499900.0,499900.0,499900.0,499900.0,499035.0
38,"Providence, RI",38,425000.0,424900.0,424900.0,424900.0,429000.0,435000.0,425000.0,424900.0,424900.0,419900.0,419900.0,419900.0,414900.0,419000.0,419000.0,425000.0,425000.0,428000.0,429000.0,425000.0,425000.0,419000.0,416690.0,418585.0,419900.0,424900.0,424900.0,423000.0,424900.0,424900.0,419900.0,424900.0,429250.0,429900.0,429900.0,429900.0,434900.0,429000.0,429700.0,429900.0,434900.0,439000.0,439900.0,439900.0,445000.0,449000.0,449000.0,450000.0,449000.0,448950.0,439900.0,444900.0,449000.0,449000.0,449900.0,449000.0,449725.0,449900.0,449900.0,464700.0,464500.0,465000.0,459900.0,450000.0,454900.0,455000.0,459900.0,460000.0,465000.0,464900.0,469000.0,469000.0,474900.0,475000.0,474500.0,472950.0,475000.0,479000.0,479000.0,479945.0,479900.0,489900.0,491000.0,499000.0,499000.0,495000.0,499000.0,495000.0,499000.0,499000.0,499900.0,499900.0,509900.0,499999.5,519988.5,519900.0,525000.0,522450.0,525000.0,534900.0,529900.0,539900.0,542000.0,534924.5,541250.0,539000.0,539000.0,539900.0,539950.0,545000.0,549000.0,549000.0,549000.0,549000.0,549000.0,539900.0,549000.0,549000.0,549894.0,549894.0
39,"Milwaukee, WI",39,359900.0,359400.0,350000.0,349900.0,349900.0,349900.0,349900.0,349900.0,345900.0,345000.0,349500.0,339900.0,339900.0,336690.0,335000.0,334000.0,334000.0,329900.0,334900.0,330000.0,334900.0,330000.0,329900.0,325000.0,325000.0,323900.0,324900.0,324900.0,323200.0,324900.0,325000.0,329000.0,329000.0,329900.0,329900.0,337950.0,335000.0,335000.0,330000.0,329900.0,329900.0,339000.0,339900.0,339000.0,339900.0,339900.0,349000.0,344900.0,349000.0,349900.0,349900.0,349900.0,349900.0,349900.0,349900.0,349947.5,359900.0,360000.0,365000.0,355000.0,357900.0,358000.0,365000.0,369990.0,375000.0,379900.0,375000.0,379000.0,369990.0,375000.0,376750.0,389000.0,389000.0,399850.0,395000.0,395000.0,398000.0,398900.0,389900.0,390290.0,395000.0,397950.0,395190.0,389990.0,390000.0,389900.0,397900.0,399095.0,399900.0,397790.0,405000.0,409900.0,410000.0,412900.0,409500.0,409990.0,412450.0,419900.0,421950.0,419900.0,419900.0,419900.0,424490.0,424900.0,429000.0,434900.0,434900.0,439800.0,439900.0,439999.0,449900.0,450000.0,450000.0,449900.0,449900.0,449900.0,449900.0,449900.0,449900.0,449900.0
